image_id,width,height,n_objects,n_attributes,n_relations,attrs_per_obj,rels_per_obj
2326180,355,500,26,12,82,0.462,3.154
2341958,500,333,29,16,100,0.552,3.448
2365840,375,500,16,5,56,0.312,3.5
2390120,331,500,7,11,5,1.571,0.714
2393869,500,333,13,6,37,0.462,2.846
2355060,500,485,15,9,65,0.6,4.333
2358501,359,500,10,3,9,0.3,0.9
3344,800,600,19,1,31,0.053,1.632
2336934,500,331,20,7,42,0.35,2.1
2346093,334,500,14,7,13,0.5,0.929
2323323,500,375,28,12,58,0.429,2.071
2349328,333,500,17,13,22,0.765,1.294
2330230,500,316,13,4,6,0.308,0.462
4257,550,366,29,11,106,0.379,3.655
2323692,362,500,11,18,14,1.636,1.273
2323691,500,334,34,4,147,0.118,4.324
2372497,500,333,14,8,47,0.571,3.357
2323694,500,500,7,3,3,0.429,0.429
2392871,500,333,2,4,1,2.0,0.5
2392875,375,500,20,12,51,0.6,2.55
2348897,500,375,9,11,4,1.222,0.444
2416387,500,375,8,4,4,0.5,0.5
2416386,339,500,21,13,40,0.619,1.905
2348891,334,500,27,8,204,0.296,7.556
2348890,500,334,8,4,4,0.5,0.5
2413471,333,500,24,16,100,0.667,4.167
2382847,500,333,26,18,63,0.692,2.423
2370924,500,375,14,2,36,0.143,2.571
713266,1024,611,14,6,73,0.429,5.214
2370926,491,500,18,7,52,0.389,2.889
2325720,375,500,6,3,0,0.5,0.0
2376008,500,403,23,12,73,0.522,3.174
2410921,500,334,14,18,38,1.286,2.714
2334086,500,375,16,10,66,0.625,4.125
2370929,500,333,24,6,102,0.25,4.25
2351101,374,500,15,4,25,0.267,1.667
2320004,500,374,28,6,117,0.214,4.179
2351845,333,500,16,0,40,0.0,2.5
2346146,500,333,13,8,21,0.615,1.615
2405831,500,333,16,9,41,0.562,2.562
2405830,500,375,21,12,127,0.571,6.048
2346143,500,334,37,16,254,0.432,6.865
2400806,500,240,5,9,7,1.8,1.4
2315718,500,374,35,17,270,0.486,7.714
2381806,281,500,39,3,140,0.077,3.59
2381804,500,459,12,6,35,0.5,2.917
2315710,500,375,21,11,40,0.524,1.905
2315714,500,333,7,4,10,0.571,1.429
2383984,500,472,28,30,126,1.071,4.5
2347819,375,500,19,9,41,0.474,2.158
713195,768,1024,22,12,45,0.545,2.045
2393474,500,298,0,0,0,0.0,0.0
2386465,500,375,0,0,0,0.0,0.0
3835,600,800,4,0,1,0.0,0.25
2409285,500,334,4,4,5,1.0,1.25
2342529,500,333,15,4,20,0.267,1.333
2331656,500,395,2,2,0,1.0,0.0
2320914,500,339,11,3,20,0.273,1.818
2320916,500,282,21,13,38,0.619,1.81
2406564,331,500,15,4,37,0.267,2.467
2382128,500,375,11,15,20,1.364,1.818
2346491,500,375,15,5,33,0.333,2.2
2346361,375,500,17,6,38,0.353,2.235
2346367,500,375,23,5,114,0.217,4.957
2382123,500,333,13,1,12,0.077,0.923
2337984,438,500,17,22,66,1.294,3.882
378,800,600,0,0,0,0.0,0.0
370,800,600,16,13,77,0.812,4.812
2357332,299,500,21,10,23,0.476,1.095
2357330,500,389,11,8,19,0.727,1.727
2345208,500,374,18,8,47,0.444,2.611
2360173,500,500,20,6,103,0.3,5.15
2374151,332,500,21,2,85,0.095,4.048
2374155,500,375,9,14,13,1.556,1.444
2357625,500,333,14,9,29,0.643,2.071
2384812,500,364,15,14,53,0.933,3.533
2384811,500,375,26,13,123,0.5,4.731
2368368,495,500,13,14,24,1.077,1.846
2368361,500,318,11,16,20,1.455,1.818
2343823,500,345,18,11,45,0.611,2.5
2336583,500,332,28,9,92,0.321,3.286
498126,768,1024,14,12,80,0.857,5.714
498121,1024,695,24,9,146,0.375,6.083
2378337,500,325,19,14,70,0.737,3.684
2364419,420,500,23,15,68,0.652,2.957
2361178,500,341,7,1,9,0.143,1.286
2414129,500,316,24,28,100,1.167,4.167
2374331,374,500,13,5,32,0.385,2.462
2346991,500,334,9,4,2,0.444,0.222
2415176,500,333,8,10,13,1.25,1.625
2364412,500,408,28,12,106,0.429,3.786
2413403,374,500,13,5,13,0.385,1.0
2343822,500,258,4,12,2,3.0,0.5
2339388,500,374,8,5,6,0.625,0.75
2415830,500,375,23,3,84,0.13,3.652
2380044,375,500,14,18,40,1.286,2.857
2380045,500,398,16,14,39,0.875,2.438
2339380,500,331,11,5,14,0.455,1.273
2330292,500,288,20,9,53,0.45,2.65
2383658,500,375,26,11,155,0.423,5.962
2384979,331,500,15,13,34,0.867,2.267
2401039,500,375,20,13,78,0.65,3.9
2272,800,600,18,9,72,0.5,4.0
2401037,500,334,29,13,134,0.448,4.621
2384975,333,500,13,12,36,0.923,2.769
2384976,333,500,15,13,36,0.867,2.4
2384601,500,400,12,5,7,0.417,0.583
2279,800,600,15,4,27,0.267,1.8
2401032,332,500,18,13,32,0.722,1.778
2395206,411,500,23,11,95,0.478,4.13
2347367,375,500,17,1,48,0.059,2.824
2399690,333,500,11,17,22,1.545,2.0
2336635,500,375,26,5,172,0.192,6.615
2394296,500,500,16,16,18,1.0,1.125
2363074,320,240,18,3,60,0.167,3.333
2339127,500,375,3,0,2,0.0,0.667
2356515,500,331,29,14,160,0.483,5.517
2339651,462,500,12,10,32,0.833,2.667
2339122,500,375,13,4,30,0.308,2.308
2339121,500,331,8,2,6,0.25,0.75
2408005,500,333,23,9,80,0.391,3.478
2339658,500,400,6,5,4,0.833,0.667
2359142,500,333,38,10,218,0.263,5.737
2356577,332,500,13,10,22,0.769,1.692
2356576,500,375,16,14,79,0.875,4.938
2353054,500,332,18,10,57,0.556,3.167
2330742,333,500,10,9,8,0.9,0.8
2334189,500,333,13,4,37,0.308,2.846
2051,800,600,18,14,67,0.778,3.722
2054,800,600,4,4,8,1.0,2.0
2355339,500,331,18,3,40,0.167,2.222
2396407,500,333,15,16,41,1.067,2.733
4825,500,333,14,10,36,0.714,2.571
2396402,500,333,13,7,13,0.538,1.0
2317241,500,292,32,6,160,0.188,5.0
2352908,500,334,17,8,68,0.471,4.0
2317568,500,247,11,7,20,0.636,1.818
2362157,500,333,19,6,82,0.316,4.316
2362155,500,250,16,7,26,0.438,1.625
2362153,500,333,16,12,59,0.75,3.688
2362150,500,172,17,7,85,0.412,5.0
2316192,500,333,10,3,6,0.3,0.6
2355905,500,333,11,7,14,0.636,1.273
2355904,500,334,15,7,23,0.467,1.533
2340861,375,500,15,1,5,0.067,0.333
2319689,500,490,17,6,50,0.353,2.941
2416419,333,500,23,11,38,0.478,1.652
2319686,334,500,26,10,88,0.385,3.385
2381398,500,374,25,17,45,0.68,1.8
2399031,500,349,10,14,11,1.4,1.1
2394559,500,333,7,2,4,0.286,0.571
2361283,500,500,22,2,25,0.091,1.136
2336964,500,375,15,3,41,0.2,2.733
2317027,500,375,20,18,62,0.9,3.1
2336961,500,375,19,2,37,0.105,1.947
2400255,500,375,4,13,11,3.25,2.75
2400251,500,375,20,8,50,0.4,2.5
2335922,333,500,16,8,18,0.5,1.125
2322007,500,375,8,1,5,0.125,0.625
2335926,500,333,24,6,83,0.25,3.458
2319534,500,335,28,7,113,0.25,4.036
2316379,500,333,17,13,40,0.765,2.353
2381027,500,333,9,8,8,0.889,0.889
2354301,500,500,25,29,68,1.16,2.72
2337213,500,333,26,12,127,0.462,4.885
2337210,500,420,1,0,0,0.0,0.0
2381611,500,224,14,4,29,0.286,2.071
2379887,500,375,15,13,41,0.867,2.733
2338529,500,500,16,4,37,0.25,2.312
2385735,500,375,19,6,57,0.316,3.0
2400787,333,500,0,0,0,0.0,0.0
2400784,500,333,21,21,85,1.0,4.048
2354656,375,500,13,20,32,1.538,2.462
2400780,500,375,15,16,12,1.067,0.8
2351153,333,500,11,6,9,0.545,0.818
2316966,500,375,18,12,26,0.667,1.444
2325537,500,281,15,0,50,0.0,3.333
2400789,500,333,20,15,62,0.75,3.1
2369002,500,333,18,8,60,0.444,3.333
2321111,500,500,28,29,58,1.036,2.071
2400072,500,375,13,15,42,1.154,3.231
2405555,500,375,21,9,94,0.429,4.476
2397116,500,331,23,9,120,0.391,5.217
2316747,500,375,17,9,50,0.529,2.941
2351159,500,335,22,8,81,0.364,3.682
2369009,500,375,12,1,39,0.083,3.25
2363283,333,500,29,12,129,0.414,4.448
2363282,500,377,16,7,47,0.438,2.938
2348462,500,375,13,4,29,0.308,2.231
2345122,500,334,15,11,9,0.733,0.6
2361827,500,334,6,10,12,1.667,2.0
713076,1024,678,15,3,30,0.2,2.0
2361825,500,375,26,20,106,0.769,4.077
2339739,500,333,9,9,24,1.0,2.667
2361820,500,331,16,7,10,0.438,0.625
2412249,500,375,11,10,17,0.909,1.545
2318925,500,333,5,1,4,0.2,0.8
2325104,500,333,16,9,19,0.562,1.188
2360411,500,374,22,7,56,0.318,2.545
2366104,500,333,12,9,30,0.75,2.5
2334535,500,375,24,10,66,0.417,2.75
2333515,500,331,13,1,46,0.077,3.538
2407415,500,375,26,17,118,0.654,4.538
2333517,500,333,11,6,21,0.545,1.909
2336032,374,500,12,17,8,1.417,0.667
2333518,500,369,8,3,9,0.375,1.125
2324793,500,500,10,9,7,0.9,0.7
2377542,500,375,15,11,28,0.733,1.867
2323261,500,333,19,2,69,0.105,3.632
2404203,500,375,17,11,49,0.647,2.882
2371222,500,375,26,27,124,1.038,4.769
2403521,334,500,16,12,29,0.75,1.812
2377549,500,333,27,18,124,0.667,4.593
2323268,500,375,36,19,237,0.528,6.583
2376766,500,374,28,21,106,0.75,3.786
2406492,500,375,12,13,20,1.083,1.667
2371266,333,500,15,11,32,0.733,2.133
2409525,500,500,2,5,0,2.5,0.0
2371269,500,375,36,11,182,0.306,5.056
1593171,683,1024,16,4,24,0.25,1.5
1593172,1024,681,25,12,94,0.48,3.76
1593175,1024,682,23,12,66,0.522,2.87
1593177,1024,681,13,6,35,0.462,2.692
1592910,1024,722,16,8,39,0.5,2.438
2412658,500,299,25,1,100,0.04,4.0
2342478,375,500,26,35,81,1.346,3.115
2326372,500,333,12,6,16,0.5,1.333
2398485,375,500,20,20,35,1.0,1.75
2373841,500,375,9,3,11,0.333,1.222
2375941,500,322,17,5,30,0.294,1.765
2374828,500,333,18,9,89,0.5,4.944
414,256,256,17,13,41,0.765,2.412
415,256,256,13,6,41,0.462,3.154
2343874,500,332,24,12,121,0.5,5.042
2414415,500,310,15,8,20,0.533,1.333
1591829,768,1024,19,3,54,0.158,2.842
1591828,1024,711,8,1,34,0.125,4.25
2390939,500,374,7,10,1,1.429,0.143
2324289,442,500,11,0,20,0.0,1.818
2371084,500,378,17,10,39,0.588,2.294
1591820,1024,685,25,3,134,0.12,5.36
2324286,333,500,18,3,15,0.167,0.833
2324287,500,332,16,13,43,0.812,2.688
2347171,500,375,22,9,90,0.409,4.091
2412612,500,186,28,37,71,1.321,2.536
2316612,500,375,9,5,28,0.556,3.111
2396799,418,500,21,10,86,0.476,4.095
2362052,500,375,11,11,30,1.0,2.727
2372684,333,500,10,1,14,0.1,1.4
2367508,382,500,20,7,13,0.35,0.65
2414326,375,500,33,10,133,0.303,4.03
2356815,500,322,17,5,21,0.294,1.235
2356811,500,357,37,19,228,0.514,6.162
2350427,333,500,11,4,10,0.364,0.909
2327398,500,438,20,6,46,0.3,2.3
2417595,500,333,22,12,109,0.545,4.955
2356747,332,500,22,4,73,0.182,3.318
2356740,500,375,14,7,47,0.5,3.357
2325882,333,500,11,9,14,0.818,1.273
2325885,500,375,10,9,6,0.9,0.6
2370684,500,333,19,12,75,0.632,3.947
2320619,375,500,14,7,37,0.5,2.643
2370138,451,500,16,8,38,0.5,2.375
2370689,500,333,19,5,36,0.263,1.895
2330986,500,498,4,4,2,1.0,0.5
2320615,500,333,27,14,76,0.519,2.815
2370134,500,375,30,15,172,0.5,5.733
2409967,500,375,20,15,76,0.75,3.8
2320611,500,400,12,7,17,0.583,1.417
2320610,500,333,6,1,3,0.167,0.5
2414715,325,500,17,18,41,1.059,2.412
2414718,500,333,23,18,69,0.783,3.0
2355283,500,357,1,0,0,0.0,0.0
2405310,375,500,12,7,11,0.583,0.917
2416972,500,375,13,10,24,0.769,1.846
2333557,333,500,18,12,52,0.667,2.889
2364004,500,333,8,11,9,1.375,1.125
2327025,500,375,11,5,19,0.455,1.727
2392441,500,257,19,22,64,1.158,3.368
2327027,500,232,22,11,91,0.5,4.136
2315508,500,331,23,13,123,0.565,5.348
2406953,500,333,30,14,135,0.467,4.5
2315504,500,333,36,29,193,0.806,5.361
2315503,500,333,23,10,60,0.435,2.609
2408872,500,374,16,7,65,0.438,4.062
2406957,500,374,16,17,34,1.062,2.125
2378102,500,349,14,5,19,0.357,1.357
2331354,279,500,5,6,6,1.2,1.2
2325088,375,500,13,6,36,0.462,2.769
2323874,500,332,14,4,38,0.286,2.714
2341929,500,414,16,1,36,0.062,2.25
2399206,500,333,13,13,29,1.0,2.231
2405038,500,375,18,23,42,1.278,2.333
2331358,375,500,18,13,21,0.722,1.167
2325084,500,375,10,4,15,0.4,1.5
2335112,333,500,18,7,26,0.389,1.444
2387542,333,500,22,9,49,0.409,2.227
2382711,500,293,24,5,109,0.208,4.542
2382716,500,375,20,14,71,0.7,3.55
2335117,500,375,7,7,4,1.0,0.571
2317901,500,333,21,5,41,0.238,1.952
2413296,500,333,22,10,68,0.455,3.091
2330191,500,375,18,1,33,0.056,1.833
2330193,500,375,10,10,40,1.0,4.0
1592410,1024,765,4,0,6,0.0,1.5
2338738,500,368,11,3,13,0.273,1.182
2381259,500,333,17,8,48,0.471,2.824
2341693,500,375,18,13,63,0.722,3.5
2420,800,600,10,6,18,0.6,1.8
2381250,500,332,9,7,12,0.778,1.333
2337171,333,500,9,3,4,0.333,0.444
2381256,500,333,25,18,117,0.72,4.68
2425,800,600,14,15,31,1.071,2.214
2341698,500,269,25,12,224,0.48,8.96
2427,800,600,19,5,29,0.263,1.526
2391323,500,334,10,7,49,0.7,4.9
2394949,283,500,16,14,22,0.875,1.375
2343201,500,375,21,15,73,0.714,3.476
2364886,500,337,12,5,25,0.417,2.083
2404361,500,333,19,21,28,1.105,1.474
2352061,500,333,12,6,13,0.5,1.083
2405784,500,281,24,25,34,1.042,1.417
2352065,500,333,5,3,3,0.6,0.6
2391403,333,500,18,6,25,0.333,1.389
2329966,500,500,11,3,14,0.273,1.273
2397948,332,500,15,11,31,0.733,2.067
2415992,500,500,20,6,22,0.3,1.1
2343738,500,389,11,4,18,0.364,1.636
2368199,500,333,14,5,12,0.357,0.857
2359924,500,375,14,8,33,0.571,2.357
2359927,500,375,13,7,43,0.538,3.308
2359926,500,333,13,2,40,0.154,3.077
2335594,375,500,20,14,43,0.7,2.15
2361618,500,333,37,5,301,0.135,8.135
2388279,500,333,20,10,72,0.5,3.6
2333075,333,500,18,2,28,0.111,1.556
2388919,500,375,16,9,5,0.562,0.312
2361610,500,375,31,8,188,0.258,6.065
2361611,500,375,7,11,9,1.571,1.286
2333071,500,331,10,1,8,0.1,0.8
2326579,500,375,19,9,57,0.474,3.0
1816,800,600,20,5,48,0.25,2.4
1813,800,600,17,14,48,0.824,2.824
2326574,500,375,20,4,23,0.2,1.15
2321256,500,335,17,10,31,0.588,1.824
2383040,500,333,10,8,11,0.8,1.1
2415668,500,351,10,8,14,0.8,1.4
2383047,500,333,7,6,21,0.857,3.0
2334246,500,374,15,6,23,0.4,1.533
2415663,500,333,32,8,153,0.25,4.781
2328765,500,366,14,17,11,1.214,0.786
2368045,500,375,26,15,71,0.577,2.731
2384012,500,357,20,11,81,0.55,4.05
2328812,500,375,14,19,32,1.357,2.286
2317765,500,335,6,5,2,0.833,0.333
2317766,500,375,8,5,1,0.625,0.125
2408365,375,500,14,1,20,0.071,1.429
2369640,500,375,23,25,101,1.087,4.391
2322051,500,335,19,12,59,0.632,3.105
2322050,500,227,15,12,53,0.8,3.533
2388018,500,375,11,11,36,1.0,3.273
2386700,500,500,14,12,50,0.857,3.571
2386705,500,491,15,15,32,1.0,2.133
2326613,500,500,22,15,69,0.682,3.136
2377228,333,500,26,21,82,0.808,3.154
1979,600,800,6,2,9,0.333,1.5
2355590,500,500,12,8,24,0.667,2.0
1976,800,600,14,10,30,0.714,2.143
2403060,500,375,25,9,92,0.36,3.68
1973,800,600,20,7,88,0.35,4.4
2348528,500,333,19,12,72,0.632,3.789
2328102,356,500,14,2,12,0.143,0.857
2345336,500,333,16,7,14,0.438,0.875
2407828,500,333,15,17,33,1.133,2.2
2385059,500,298,10,10,11,1.0,1.1
2406512,500,333,17,2,40,0.118,2.353
2848,800,600,5,0,1,0.0,0.2
2849,800,600,23,4,80,0.174,3.478
2846,800,600,23,0,133,0.0,5.783
2349120,500,333,9,6,31,0.667,3.444
2388598,500,351,17,6,97,0.353,5.706
2355043,500,333,15,13,12,0.867,0.8
2355736,500,305,34,18,256,0.529,7.529
2355041,500,333,8,0,8,0.0,1.0
2380665,314,500,12,7,19,0.583,1.583
2355044,500,500,21,0,65,0.0,3.095
2336382,500,500,10,1,11,0.1,1.1
2407347,500,375,20,19,58,0.95,2.9
2373103,500,333,23,8,85,0.348,3.696
2390492,500,333,13,10,35,0.769,2.692
1159352,1024,682,17,6,33,0.353,1.941
1159350,1024,768,6,1,5,0.167,0.833
2318810,500,375,19,4,51,0.211,2.684
2407294,500,375,17,20,72,1.176,4.235
2367977,500,375,30,24,85,0.8,2.833
2367752,375,500,11,7,10,0.636,0.909
2367975,500,394,24,4,61,0.167,2.542
2384263,333,500,6,7,6,1.167,1.0
2367970,500,375,16,5,35,0.312,2.188
2388596,500,379,17,9,48,0.529,2.824
2369918,332,500,6,13,8,2.167,1.333
2351296,500,333,13,1,17,0.077,1.308
2349346,500,401,15,13,31,0.867,2.067
2367978,500,357,15,16,43,1.067,2.867
2331282,375,500,18,11,28,0.611,1.556
2413903,500,376,19,17,73,0.895,3.842
2413458,500,333,13,8,40,0.615,3.077
2377485,500,375,27,9,83,0.333,3.074
2398791,500,334,30,8,103,0.267,3.433
2332030,500,333,22,12,107,0.545,4.864
2345598,500,313,20,11,73,0.55,3.65
2327566,500,333,9,4,5,0.444,0.556
2327560,500,375,24,14,59,0.583,2.458
2406136,500,338,13,6,18,0.462,1.385
2416361,500,332,19,8,122,0.421,6.421
2370908,500,333,15,13,19,0.867,1.267
2370909,500,282,17,11,51,0.647,3.0
2402333,500,375,32,14,212,0.438,6.625
2370905,500,333,8,3,11,0.375,1.375
2370902,500,333,31,17,90,0.548,2.903
2402334,500,333,27,10,178,0.37,6.593
2402336,332,500,14,8,9,0.571,0.643
2400861,316,500,13,19,31,1.462,2.385
2400869,333,500,17,14,37,0.824,2.176
2352615,500,298,19,12,31,0.632,1.632
2405819,500,332,6,14,5,2.333,0.833
2375886,500,375,11,2,17,0.182,1.545
2346169,333,500,25,14,41,0.56,1.64
2323019,500,375,12,9,26,0.75,2.167
2343999,500,331,27,10,148,0.37,5.481
2380712,500,375,19,15,27,0.789,1.421
1592234,1024,667,14,9,28,0.643,2.0
2394076,500,375,16,8,28,0.5,1.75
2323010,500,375,21,8,28,0.381,1.333
2346160,500,334,27,8,69,0.296,2.556
2415074,500,375,16,18,59,1.125,3.688
2346165,331,500,21,16,99,0.762,4.714
2372216,500,317,8,4,10,0.5,1.25
2372217,500,316,21,11,72,0.524,3.429
2404086,500,375,11,15,21,1.364,1.909
2319140,500,283,22,12,93,0.545,4.227
2381538,500,375,31,17,90,0.548,2.903
2333731,349,500,13,11,20,0.846,1.538
2376689,500,375,6,11,18,1.833,3.0
2381533,333,500,13,6,19,0.462,1.462
2397306,404,500,11,12,13,1.091,1.182
2341174,500,308,5,5,0,1.0,0.0
1160142,1024,686,11,3,33,0.273,3.0
3810,600,800,4,10,7,2.5,1.75
1160141,800,533,6,0,12,0.0,2.0
3817,600,800,12,6,8,0.5,0.667
2392231,500,375,2,2,0,1.0,0.0
2346349,500,333,22,11,78,0.5,3.545
2405902,500,333,7,8,11,1.143,1.571
2360994,334,500,30,26,102,0.867,3.4
2360997,500,500,41,15,168,0.366,4.098
2406546,375,500,13,20,31,1.538,2.385
2368202,375,500,12,5,19,0.417,1.583
2390075,500,334,21,23,99,1.095,4.714
2374942,333,500,18,13,72,0.722,4.0
2417362,375,500,9,7,11,0.778,1.222
2357600,500,334,16,8,24,0.5,1.5
2357353,500,375,27,21,88,0.778,3.259
2396091,375,500,13,11,40,0.846,3.077
2342969,500,318,16,5,62,0.312,3.875
2409312,500,334,14,8,39,0.571,2.786
2409316,500,305,18,18,22,1.0,1.222
2397772,333,500,16,8,21,0.5,1.312
2397770,500,333,2,0,0,0.0,0.0
150292,1024,683,15,8,33,0.533,2.2
2315994,500,333,19,0,79,0.0,4.158
150297,1024,681,25,19,73,0.76,2.92
2384830,500,375,14,14,51,1.0,3.643
2378355,500,375,18,10,57,0.556,3.167
2318261,500,283,23,8,121,0.348,5.261
2412469,500,435,22,15,129,0.682,5.864
2412463,500,500,12,4,11,0.333,0.917
2417104,500,333,10,5,19,0.5,1.9
2386080,500,334,23,12,63,0.522,2.739
2330506,500,333,1,1,0,1.0,0.0
2387283,500,331,28,19,150,0.679,5.357
2374686,495,500,17,2,42,0.118,2.471
2395222,375,500,12,8,9,0.667,0.75
2347343,500,193,20,7,94,0.35,4.7
2340420,500,332,11,4,19,0.364,1.727
2340421,500,333,15,8,23,0.533,1.533
2395950,500,332,15,4,44,0.267,2.933
2395951,500,333,8,11,13,1.375,1.625
2384950,500,333,19,16,109,0.842,5.737
2334471,500,375,12,6,30,0.5,2.5
2395229,500,333,10,6,16,0.6,1.6
2347438,333,500,20,6,66,0.3,3.3
2403883,500,176,19,7,107,0.368,5.632
2401019,500,250,15,13,42,0.867,2.8
2354950,500,375,6,9,8,1.5,1.333
2336659,335,500,10,1,13,0.1,1.3
2358063,500,375,18,15,50,0.833,2.778
2358062,333,500,10,8,12,0.8,1.2
2339108,500,333,12,11,29,0.917,2.417
2373482,375,500,26,12,53,0.462,2.038
2356008,263,500,29,19,74,0.655,2.552
2353078,333,500,40,24,156,0.6,3.9
2356002,500,392,10,10,8,1.0,0.8
2410346,375,500,19,10,38,0.526,2.0
2375626,500,375,7,8,8,1.143,1.143
2320421,500,373,20,8,54,0.4,2.7
2357649,357,500,29,9,201,0.31,6.931
4515,480,640,24,12,31,0.5,1.292
2361113,500,333,15,6,41,0.4,2.733
2364471,500,312,8,10,14,1.25,1.75
2414100,333,500,17,25,32,1.471,1.882
2317229,332,500,22,4,28,0.182,1.273
2361118,500,281,18,6,90,0.333,5.0
2319330,334,500,17,5,36,0.294,2.118
2319336,333,500,26,4,110,0.154,4.231
2362137,334,500,7,7,12,1.0,1.714
2319339,333,500,19,5,33,0.263,1.737
2355922,500,334,9,11,17,1.222,1.889
2355925,500,281,16,2,27,0.125,1.688
2316171,500,375,8,2,10,0.25,1.25
2335447,384,500,16,4,27,0.25,1.688
285923,768,1024,19,8,54,0.421,2.842
2373660,500,375,17,14,63,0.824,3.706
2394571,500,332,9,14,12,1.556,1.333
2394575,500,281,14,6,46,0.429,3.286
2366838,500,375,15,7,35,0.467,2.333
2341778,500,375,22,7,48,0.318,2.182
2366837,500,333,22,16,57,0.727,2.591
2369129,500,322,22,10,44,0.455,2.0
2366832,500,290,13,5,32,0.385,2.462
2336900,500,334,17,7,29,0.412,1.706
2336901,500,333,12,2,20,0.167,1.667
2387756,500,334,26,6,102,0.231,3.923
2382502,500,375,11,12,14,1.091,1.273
2387752,500,333,22,14,94,0.636,4.273
2318297,500,375,24,8,67,0.333,2.792
2370447,500,333,32,19,69,0.594,2.156
2387028,332,500,11,14,32,1.273,2.909
2402625,500,375,26,20,75,0.769,2.885
2332628,438,500,4,2,5,0.5,1.25
2406309,500,313,23,10,89,0.435,3.87
2332627,500,375,23,5,46,0.217,2.0
2389021,500,500,10,7,16,0.7,1.6
2332620,500,332,19,0,39,0.0,2.053
2401908,500,375,26,21,123,0.808,4.731
2337232,500,375,24,7,103,0.292,4.292
2410733,500,375,19,9,73,0.474,3.842
2410739,500,375,19,8,78,0.421,4.105
2400050,368,500,8,7,4,0.875,0.5
2405576,332,500,7,7,7,1.0,1.0
2405577,500,333,11,7,11,0.636,1.0
2364917,500,348,20,14,53,0.7,2.65
2352650,500,375,16,8,52,0.5,3.25
2332772,500,374,13,7,12,0.538,0.923
2345451,500,333,30,13,99,0.433,3.3
2332958,500,375,26,3,35,0.115,1.346
2397174,500,333,6,7,8,1.167,1.333
2371415,500,400,9,1,25,0.111,2.778
2334093,500,375,13,4,17,0.308,1.308
2397179,375,500,7,13,7,1.857,1.0
2398308,500,281,11,1,18,0.091,1.636
2389285,500,379,20,12,40,0.6,2.0
1592570,1024,768,13,8,22,0.615,1.692
2341341,500,281,17,13,58,0.765,3.412
2341345,500,375,16,2,31,0.125,1.938
2341346,500,332,11,10,19,0.909,1.727
2363263,375,500,8,10,15,1.25,1.875
2361801,500,375,18,14,50,0.778,2.778
2408684,500,333,10,16,18,1.6,1.8
2349599,500,488,14,1,14,0.071,1.0
2361804,500,375,20,13,60,0.65,3.0
1159886,1024,683,7,1,2,0.143,0.286
2349597,500,333,20,7,70,0.35,3.5
2404197,500,333,13,16,22,1.231,1.692
2404190,500,333,19,15,46,0.789,2.421
2404198,500,333,8,9,4,1.125,0.5
2374369,500,333,18,10,59,0.556,3.278
2366698,500,375,21,5,63,0.238,3.0
2401658,375,500,14,9,26,0.643,1.857
2401657,333,500,18,16,12,0.889,0.667
2383870,500,332,7,3,10,0.429,1.429
2322269,333,500,9,6,4,0.667,0.444
2366696,500,333,3,2,1,0.667,0.333
2344857,500,333,13,5,25,0.385,1.923
2365162,331,500,12,3,21,0.25,1.75
2344853,500,333,26,14,51,0.538,1.962
2344852,500,375,17,10,44,0.588,2.588
2403768,500,333,17,10,83,0.588,4.882
2336017,500,333,15,1,36,0.067,2.4
2333535,500,331,15,8,20,0.533,1.333
2986,600,800,9,7,13,0.778,1.444
2340166,359,500,12,4,14,0.333,1.167
2404225,500,399,9,14,4,1.556,0.444
2323248,500,333,6,6,0,1.0,0.0
2395761,500,333,0,0,0,0.0,0.0
2395760,388,500,20,17,78,0.85,3.9
2365166,375,500,11,7,17,0.636,1.545
1016,800,534,18,10,68,0.556,3.778
2377561,500,333,18,10,48,0.556,2.667
2377560,500,375,20,6,91,0.3,4.55
2323243,500,375,21,1,46,0.048,2.19
713542,1024,768,20,6,66,0.3,3.3
2376749,500,333,16,7,22,0.438,1.375
2409810,500,333,23,13,103,0.565,4.478
2324040,500,396,27,4,136,0.148,5.037
2409812,333,500,2,0,0,0.0,0.0
2376210,343,500,5,7,2,1.4,0.4
2371531,500,338,15,7,29,0.467,1.933
2371245,500,338,4,9,0,2.25,0.0
2342451,375,500,21,13,34,0.619,1.619
2319598,500,375,14,5,39,0.357,2.786
2336331,500,375,16,3,18,0.188,1.125
2403858,500,333,16,18,18,1.125,1.125
2320557,500,500,18,6,73,0.333,4.056
1593113,1024,529,13,4,68,0.308,5.231
2396226,500,309,15,15,43,1.0,2.867
2336338,500,384,14,1,8,0.071,0.571
2412670,375,500,30,16,141,0.533,4.7
2407559,500,375,24,18,97,0.75,4.042
2371329,404,500,17,19,23,1.118,1.353
2326395,500,333,14,3,14,0.214,1.0
2392420,400,500,7,9,10,1.286,1.429
2343858,500,313,40,17,236,0.425,5.9
2414920,500,333,11,15,18,1.364,1.636
438,800,600,22,18,89,0.818,4.045
2390683,333,500,16,21,27,1.312,1.688
2319627,333,500,30,11,55,0.367,1.833
2390681,500,375,13,13,29,1.0,2.231
2316465,500,375,26,9,92,0.346,3.538
2393334,500,375,17,15,37,0.882,2.176
2407883,500,333,23,20,69,0.87,3.0
2324120,500,375,16,8,43,0.5,2.688
2354726,500,375,13,7,50,0.538,3.846
2372614,500,425,19,9,48,0.474,2.526
2386162,500,375,14,17,36,1.214,2.571
